zone,date,day_of_week,is_weekend,hour,base_load_kw,ev_load_kw,total_load_kw,ev_count_on_day,transformer_utilization_pct
Electronic City,2025-06-07,Saturday,True,5,312.6,107.4,420.0,504,35.0
Electronic City,2025-06-07,Saturday,True,6,343.4,392.5,735.9,504,61.3
Electronic City,2025-06-07,Saturday,True,7,364.3,385.3,749.7,504,62.5
Electronic City,2025-06-07,Saturday,True,8,467.0,347.8,814.8,504,67.9
Electronic City,2025-06-07,Saturday,True,9,459.5,389.7,849.3,504,70.8
Electronic City,2025-06-07,Saturday,True,10,493.4,109.2,602.6,504,50.2
Electronic City,2025-06-07,Saturday,True,11,474.6,119.6,594.1,504,49.5
Electronic City,2025-06-07,Saturday,True,12,496.1,101.5,597.7,504,49.8
Electronic City,2025-06-07,Saturday,True,13,485.6,116.4,602.0,504,50.2
Electronic City,2025-06-07,Saturday,True,14,419.6,106.9,526.5,504,43.9
Electronic City,2025-06-07,Saturday,True,15,463.1,110.7,573.8,504,47.8
Electronic City,2025-06-07,Saturday,True,16,414.8,110.1,524.8,504,43.7
Electronic City,2025-06-07,Saturday,True,17,502.1,109.1,611.2,504,50.9
Electronic City,2025-06-07,Saturday,True,18,535.1,1065.0,1600.2,504,100.0
Electronic City,2025-06-07,Saturday,True,19,525.2,1333.1,1858.4,504,100.0
Electronic City,2025-06-07,Saturday,True,20,504.8,1574.1,2079.0,504,100.0
Electronic City,2025-06-07,Saturday,True,21,439.6,1327.5,1767.2,504,100.0
Electronic City,2025-06-07,Saturday,True,22,337.0,1030.4,1367.5,504,100.0
Electronic City,2025-06-07,Saturday,True,23,318.9,427.5,746.4,504,62.2
Hebbal,2025-06-07,Saturday,True,0,86.6,340.9,427.5,422,71.3
Hebbal,2025-06-07,Saturday,True,1,92.8,316.1,408.9,422,68.1
Hebbal,2025-06-07,Saturday,True,2,91.7,370.3,462.0,422,77.0
Hebbal,2025-06-07,Saturday,True,3,91.3,82.4,173.7,422,28.9
Hebbal,2025-06-07,Saturday,True,4,89.4,88.7,178.1,422,29.7
Hebbal,2025-06-07,Saturday,True,5,150.9,92.8,243.7,422,40.6
Hebbal,2025-06-07,Saturday,True,6,145.5,278.2,423.7,422,70.6
Hebbal,2025-06-07,Saturday,True,7,170.5,316.2,486.6,422,81.1
Hebbal,2025-06-07,Saturday,True,8,221.2,306.6,527.8,422,88.0
Hebbal,2025-06-07,Saturday,True,9,221.4,298.8,520.2,422,86.7
Hebbal,2025-06-07,Saturday,True,10,230.4,96.7,327.1,422,54.5
Hebbal,2025-06-07,Saturday,True,11,220.0,94.2,314.2,422,52.4
Hebbal,2025-06-07,Saturday,True,12,218.4,95.8,314.1,422,52.4
Hebbal,2025-06-07,Saturday,True,13,228.4,95.6,324.0,422,54.0
Hebbal,2025-06-07,Saturday,True,14,215.4,79.4,294.8,422,49.1
Hebbal,2025-06-07,Saturday,True,15,205.2,93.3,298.5,422,49.8
Hebbal,2025-06-07,Saturday,True,16,202.4,92.2,294.7,422,49.1
Hebbal,2025-06-07,Saturday,True,17,230.3,92.7,323.0,422,53.8
Hebbal,2025-06-07,Saturday,True,18,241.3,917.5,1158.8,422,100.0
Hebbal,2025-06-07,Saturday,True,19,237.8,1113.7,1351.5,422,100.0
Hebbal,2025-06-07,Saturday,True,20,218.4,1339.1,1557.4,422,100.0
Hebbal,2025-06-07,Saturday,True,21,234.4,1052.8,1287.1,422,100.0
Hebbal,2025-06-07,Saturday,True,22,155.6,913.9,1069.5,422,100.0
Hebbal,2025-06-07,Saturday,True,23,144.0,370.0,514.0,422,85.7
Indiranagar,2025-06-07,Saturday,True,0,126.3,596.5,722.8,702,96.4
Indiranagar,2025-06-07,Saturday,True,1,126.9,640.4,767.3,702,100.0
Indiranagar,2025-06-07,Saturday,True,2,103.3,572.9,676.2,702,90.2
Indiranagar,2025-06-07,Saturday,True,3,113.5,142.2,255.7,702,34.1
Indiranagar,2025-06-07,Saturday,True,4,77.8,147.9,225.7,702,30.1
Indiranagar,2025-06-07,Saturday,True,5,200.7,148.2,349.0,702,46.5
Indiranagar,2025-06-07,Saturday,True,6,205.3,523.1,728.4,702,97.1
Indiranagar,2025-06-07,Saturday,True,7,225.9,497.0,722.9,702,96.4
Indiranagar,2025-06-07,Saturday,True,8,285.3,506.4,791.8,702,100.0
Indiranagar,2025-06-07,Saturday,True,9,282.7,525.6,808.3,702,100.0
Indiranagar,2025-06-07,Saturday,True,10,284.5,142.1,426.5,702,56.9
Indiranagar,2025-06-07,Saturday,True,11,268.0,155.9,423.9,702,56.5
Indiranagar,2025-06-07,Saturday,True,12,285.0,157.9,442.9,702,59.1
Indiranagar,2025-06-07,Saturday,True,13,287.5,141.2,428.8,702,57.2
Indiranagar,2025-06-07,Saturday,True,14,250.9,158.4,409.3,702,54.6
Indiranagar,2025-06-07,Saturday,True,15,252.0,160.6,412.6,702,55.0
Indiranagar,2025-06-07,Saturday,True,16,249.8,157.1,406.8,702,54.2
Indiranagar,2025-06-07,Saturday,True,17,272.5,149.9,422.4,702,56.3
Indiranagar,2025-06-07,Saturday,True,18,295.2,1363.3,1658.5,702,100.0
Indiranagar,2025-06-07,Saturday,True,19,319.0,1810.3,2129.3,702,100.0
Indiranagar,2025-06-07,Saturday,True,20,271.9,2422.5,2694.4,702,100.0
Indiranagar,2025-06-07,Saturday,True,21,282.4,1943.0,2225.5,702,100.0
Indiranagar,2025-06-07,Saturday,True,22,171.4,1407.3,1578.7,702,100.0
Indiranagar,2025-06-07,Saturday,True,23,215.6,632.4,848.1,702,100.0
Koramangala,2025-06-08,Sunday,True,0,115.6,801.2,916.8,917,100.0
Koramangala,2025-06-08,Sunday,True,1,116.6,847.5,964.1,917,100.0
Koramangala,2025-06-08,Sunday,True,2,99.3,803.2,902.5,917,100.0
Koramangala,2025-06-08,Sunday,True,3,133.7,187.1,320.8,917,35.6
Koramangala,2025-06-08,Sunday,True,4,126.5,201.8,328.3,917,36.5
Koramangala,2025-06-08,Sunday,True,5,180.4,185.4,365.8,917,40.6
Koramangala,2025-06-08,Sunday,True,6,232.2,632.7,865.0,917,96.1
Koramangala,2025-06-08,Sunday,True,7,257.8,659.6,917.4,917,100.0
Koramangala,2025-06-08,Sunday,True,8,303.8,659.4,963.1,917,100.0
Koramangala,2025-06-08,Sunday,True,9,335.1,686.0,1021.0,917,100.0
Koramangala,2025-06-08,Sunday,True,10,329.0,191.8,520.8,917,57.9
Koramangala,2025-06-08,Sunday,True,11,342.8,183.4,526.2,917,58.5
Koramangala,2025-06-08,Sunday,True,12,336.2,198.4,534.6,917,59.4
Koramangala,2025-06-08,Sunday,True,13,299.6,193.2,492.7,917,54.7
Koramangala,2025-06-08,Sunday,True,14,302.1,196.0,498.0,917,55.3
Koramangala,2025-06-08,Sunday,True,15,291.1,199.6,490.7,917,54.5
Koramangala,2025-06-08,Sunday,True,16,311.0,203.4,514.4,917,57.2
Koramangala,2025-06-08,Sunday,True,17,331.9,183.6,515.5,917,57.3
Koramangala,2025-06-08,Sunday,True,18,356.7,1801.9,2158.6,917,100.0
Koramangala,2025-06-08,Sunday,True,19,349.9,2467.4,2817.3,917,100.0
Koramangala,2025-06-08,Sunday,True,20,342.9,3162.1,3505.0,917,100.0
Koramangala,2025-06-08,Sunday,True,21,328.1,2380.7,2708.8,917,100.0
Koramangala,2025-06-08,Sunday,True,22,206.8,2102.2,2309.0,917,100.0
Koramangala,2025-06-08,Sunday,True,23,219.2,819.1,1038.4,917,100.0
HSR Layout,2025-06-08,Sunday,True,0,98.1,523.2,621.3,621,95.6
HSR Layout,2025-06-08,Sunday,True,1,90.7,499.4,590.1,621,90.8
HSR Layout,2025-06-08,Sunday,True,2,107.4,533.3,640.7,621,98.6
HSR Layout,2025-06-08,Sunday,True,3,110.4,131.1,241.6,621,37.2
HSR Layout,2025-06-08,Sunday,True,4,93.1,126.5,219.6,621,33.8
HSR Layout,2025-06-08,Sunday,True,5,147.9,125.8,273.7,621,42.1
HSR Layout,2025-06-08,Sunday,True,6,177.0,449.5,626.5,621,96.4
HSR Layout,2025-06-08,Sunday,True,7,209.7,414.5,624.3,621,96.0
HSR Layout,2025-06-08,Sunday,True,8,245.6,425.2,670.8,621,100.0
HSR Layout,2025-06-08,Sunday,True,9,247.8,421.5,669.3,621,100.0
HSR Layout,2025-06-08,Sunday,True,10,257.4,117.3,374.7,621,57.6
HSR Layout,2025-06-08,Sunday,True,11,240.3,134.8,375.2,621,57.7
HSR Layout,2025-06-08,Sunday,True,12,264.7,119.9,384.6,621,59.2
HSR Layout,2025-06-08,Sunday,True,13,247.1,130.7,377.7,621,58.1
HSR Layout,2025-06-08,Sunday,True,14,200.4,126.6,327.0,621,50.3
HSR Layout,2025-06-08,Sunday,True,15,214.9,137.3,352.2,621,54.2
HSR Layout,2025-06-08,Sunday,True,16,220.5,125.3,345.8,621,53.2
HSR Layout,2025-06-08,Sunday,True,17,234.2,136.9,371.1,621,57.1
HSR Layout,2025-06-08,Sunday,True,18,256.1,1401.1,1657.2,621,100.0
HSR Layout,2025-06-08,Sunday,True,19,260.0,1748.9,2008.9,621,100.0
HSR Layout,2025-06-08,Sunday,True,20,247.1,2094.7,2341.7,621,100.0
HSR Layout,2025-06-08,Sunday,True,21,245.9,1691.9,1937.9,621,100.0
HSR Layout,2025-06-08,Sunday,True,22,141.7,1281.3,1423.0,621,100.0
HSR Layout,2025-06-08,Sunday,True,23,158.1,570.6,728.7,621,100.0
Whitefield,2025-06-08,Sunday,True,0,161.0,689.2,850.1,809,77.3
Whitefield,2025-06-08,Sunday,True,1,194.8,709.5,904.3,809,82.2
Whitefield,2025-06-08,Sunday,True,2,182.9,737.7,920.7,809,83.7
Whitefield,2025-06-08,Sunday,True,3,184.7,170.0,354.6,809,32.2
Whitefield,2025-06-08,Sunday,True,4,155.4,179.0,334.4,809,30.4
Whitefield,2025-06-08,Sunday,True,5,268.0,172.6,440.7,809,40.1
Whitefield,2025-06-08,Sunday,True,6,343.9,576.0,919.9,809,83.6
Whitefield,2025-06-08,Sunday,True,7,356.3,574.3,930.7,809,84.6
Whitefield,2025-06-08,Sunday,True,8,431.9,553.6,985.5,809,89.6
Whitefield,2025-06-08,Sunday,True,9,488.7,566.5,1055.1,809,95.9
Whitefield,2025-06-08,Sunday,True,10,492.4,165.8,658.3,809,59.8
Whitefield,2025-06-08,Sunday,True,11,472.6,176.2,648.8,809,59.0
Whitefield,2025-06-08,Sunday,True,12,462.8,176.3,639.0,809,58.1
Whitefield,2025-06-08,Sunday,True,13,470.1,172.8,642.9,809,58.4
Whitefield,2025-06-08,Sunday,True,14,407.6,179.8,587.4,809,53.4
Whitefield,2025-06-08,Sunday,True,15,389.5,163.4,552.9,809,50.3
Whitefield,2025-06-08,Sunday,True,16,414.3,157.2,571.5,809,52.0
Whitefield,2025-06-08,Sunday,True,17,440.9,190.5,631.4,809,57.4
Whitefield,2025-06-08,Sunday,True,18,511.9,1641.0,2152.9,809,100.0
Whitefield,2025-06-08,Sunday,True,19,511.9,2266.6,2778.5,809,100.0
Whitefield,2025-06-08,Sunday,True,20,460.9,2610.8,3071.7,809,100.0
Whitefield,2025-06-08,Sunday,True,21,463.8,2241.2,2704.9,809,100.0
Whitefield,2025-06-08,Sunday,True,22,320.3,1558.3,1878.6,809,100.0
Whitefield,2025-06-08,Sunday,True,23,346.4,783.0,1129.4,809,100.0
Electronic City,2025-06-08,Sunday,True,0,153.8,446.6,600.4,504,50.0
Electronic City,2025-06-08,Sunday,True,1,233.3,457.3,690.5,504,57.5
Electronic City,2025-06-08,Sunday,True,2,212.5,404.1,616.7,504,51.4
Electronic City,2025-06-08,Sunday,True,3,208.1,110.2,318.2,504,26.5
Electronic City,2025-06-08,Sunday,True,4,207.8,103.2,311.1,504,25.9
Electronic City,2025-06-08,Sunday,True,5,280.5,108.1,388.6,504,32.4
Electronic City,2025-06-08,Sunday,True,6,338.3,360.0,698.3,504,58.2
Electronic City,2025-06-08,Sunday,True,7,380.2,359.2,739.4,504,61.6
Electronic City,2025-06-08,Sunday,True,8,453.3,362.0,815.3,504,67.9
Electronic City,2025-06-08,Sunday,True,9,460.1,372.2,832.3,504,69.4
Electronic City,2025-06-08,Sunday,True,10,515.9,102.0,617.9,504,51.5
Electronic City,2025-06-08,Sunday,True,11,520.8,104.4,625.2,504,52.1
Electronic City,2025-06-08,Sunday,True,12,518.0,110.7,628.7,504,52.4
Electronic City,2025-06-08,Sunday,True,13,514.3,109.8,624.1,504,52.0
Electronic City,2025-06-08,Sunday,True,14,450.6,114.3,564.9,504,47.1
Electronic City,2025-06-08,Sunday,True,15,477.6,114.7,592.3,504,49.4
Electronic City,2025-06-08,Sunday,True,16,448.3,101.5,549.8,504,45.8
Electronic City,2025-06-08,Sunday,True,17,456.6,108.2,564.8,504,47.1
Electronic City,2025-06-08,Sunday,True,18,501.8,1016.7,1518.5,504,100.0
Electronic City,2025-06-08,Sunday,True,19,525.5,1387.2,1912.6,504,100.0
Electronic City,2025-06-08,Sunday,True,20,470.7,1706.1,2176.8,504,100.0
Electronic City,2025-06-08,Sunday,True,21,483.9,1345.2,1829.0,504,100.0
Electronic City,2025-06-08,Sunday,True,22,367.1,1061.7,1428.8,504,100.0
Electronic City,2025-06-08,Sunday,True,23,328.4,446.9,775.2,504,64.6
Hebbal,2025-06-08,Sunday,True,0,103.1,363.8,466.8,422,77.8
Hebbal,2025-06-08,Sunday,True,1,90.8,362.6,453.4,422,75.6
Hebbal,2025-06-08,Sunday,True,2,85.9,355.7,441.5,422,73.6
Hebbal,2025-06-08,Sunday,True,3,81.7,98.9,180.6,422,30.1
Hebbal,2025-06-08,Sunday,True,4,81.8,84.1,165.9,422,27.6
Hebbal,2025-06-08,Sunday,True,5,137.5,95.8,233.3,422,38.9
Hebbal,2025-06-08,Sunday,True,6,167.5,285.7,453.2,422,75.5
Hebbal,2025-06-08,Sunday,True,7,186.2,335.1,521.3,422,86.9
Hebbal,2025-06-08,Sunday,True,8,204.6,301.2,505.8,422,84.3
Hebbal,2025-06-08,Sunday,True,9,209.5,332.0,541.5,422,90.3
Hebbal,2025-06-08,Sunday,True,10,217.1,89.3,306.4,422,51.1
Hebbal,2025-06-08,Sunday,True,11,230.3,88.0,318.3,422,53.1
Hebbal,2025-06-08,Sunday,True,12,214.2,90.9,305.1,422,50.9
Hebbal,2025-06-08,Sunday,True,13,244.9,90.0,334.8,422,55.8
Hebbal,2025-06-08,Sunday,True,14,196.5,86.1,282.6,422,47.1
Hebbal,2025-06-08,Sunday,True,15,201.9,95.2,297.0,422,49.5
Hebbal,2025-06-08,Sunday,True,16,192.9,93.6,286.5,422,47.7
Hebbal,2025-06-08,Sunday,True,17,222.7,82.5,305.2,422,50.9
Hebbal,2025-06-08,Sunday,True,18,237.2,972.5,1209.8,422,100.0
Hebbal,2025-06-08,Sunday,True,19,227.2,1134.3,1361.5,422,100.0
Hebbal,2025-06-08,Sunday,True,20,230.1,1360.3,1590.4,422,100.0
Hebbal,2025-06-08,Sunday,True,21,205.3,1126.7,1332.0,422,100.0
Hebbal,2025-06-08,Sunday,True,22,162.3,858.8,1021.1,422,100.0
Hebbal,2025-06-08,Sunday,True,23,150.9,345.4,496.3,422,82.7
Indiranagar,2025-06-08,Sunday,True,0,110.4,619.1,729.6,703,97.3
Indiranagar,2025-06-08,Sunday,True,1,113.1,594.3,707.3,703,94.3
Indiranagar,2025-06-08,Sunday,True,2,116.8,627.7,744.5,703,99.3
Indiranagar,2025-06-08,Sunday,True,3,120.2,149.6,269.8,703,36.0
Indiranagar,2025-06-08,Sunday,True,4,104.3,166.8,271.1,703,36.1
Indiranagar,2025-06-08,Sunday,True,5,177.0,149.9,326.8,703,43.6
Indiranagar,2025-06-08,Sunday,True,6,183.6,482.6,666.2,703,88.8
Indiranagar,2025-06-08,Sunday,True,7,218.9,517.3,736.1,703,98.2
Indiranagar,2025-06-08,Sunday,True,8,266.8,506.5,773.4,703,100.0
Indiranagar,2025-06-08,Sunday,True,9,267.0,541.7,808.7,703,100.0
Indiranagar,2025-06-08,Sunday,True,10,287.9,153.6,441.5,703,58.9
Indiranagar,2025-06-08,Sunday,True,11,280.7,149.4,430.2,703,57.4
Indiranagar,2025-06-08,Sunday,True,12,277.7,154.1,431.8,703,57.6
Indiranagar,2025-06-08,Sunday,True,13,275.5,154.2,429.7,703,57.3
Indiranagar,2025-06-08,Sunday,True,14,253.7,156.6,410.3,703,54.7
Indiranagar,2025-06-08,Sunday,True,15,263.6,149.4,413.0,703,55.1
Indiranagar,2025-06-08,Sunday,True,16,259.3,148.4,407.8,703,54.4
Indiranagar,2025-06-08,Sunday,True,17,308.7,149.1,457.8,703,61.0
Indiranagar,2025-06-08,Sunday,True,18,297.3,1433.5,1730.8,703,100.0
Indiranagar,2025-06-08,Sunday,True,19,297.5,2063.2,2360.7,703,100.0
Indiranagar,2025-06-08,Sunday,True,20,286.2,2285.5,2571.7,703,100.0
Indiranagar,2025-06-08,Sunday,True,21,275.0,1977.0,2252.0,703,100.0
Indiranagar,2025-06-08,Sunday,True,22,184.9,1476.7,1661.7,703,100.0
Indiranagar,2025-06-08,Sunday,True,23,217.0,578.3,795.3,703,100.0
Koramangala,2025-06-09,Monday,False,0,166.1,804.6,970.7,918,100.0
Koramangala,2025-06-09,Monday,False,1,165.9,781.9,947.8,918,100.0
Koramangala,2025-06-09,Monday,False,2,150.7,802.1,952.8,918,100.0
Koramangala,2025-06-09,Monday,False,3,152.6,175.2,327.7,918,36.4
Koramangala,2025-06-09,Monday,False,4,147.5,195.1,342.7,918,38.1
Koramangala,2025-06-09,Monday,False,5,234.8,199.8,434.6,918,48.3
Koramangala,2025-06-09,Monday,False,6,275.5,659.5,935.0,918,100.0
Koramangala,2025-06-09,Monday,False,7,351.6,701.5,1053.1,918,100.0
Koramangala,2025-06-09,Monday,False,8,393.6,720.8,1114.4,918,100.0
Koramangala,2025-06-09,Monday,False,9,402.7,658.9,1061.6,918,100.0
Koramangala,2025-06-09,Monday,False,10,407.5,211.0,618.4,918,68.7
Koramangala,2025-06-09,Monday,False,11,434.9,207.3,642.2,918,71.4
Koramangala,2025-06-09,Monday,False,12,427.6,171.1,598.8,918,66.5
Koramangala,2025-06-09,Monday,False,13,440.1,197.3,637.3,918,70.8
Koramangala,2025-06-09,Monday,False,14,394.9,215.5,610.4,918,67.8
Koramangala,2025-06-09,Monday,False,15,373.4,194.9,568.3,918,63.1
Koramangala,2025-06-09,Monday,False,16,365.0,179.4,544.4,918,60.5
Koramangala,2025-06-09,Monday,False,17,430.0,173.0,602.9,918,67.0
Koramangala,2025-06-09,Monday,False,18,422.3,2064.7,2487.0,918,100.0
Koramangala,2025-06-09,Monday,False,19,445.3,2258.5,2703.7,918,100.0
Koramangala,2025-06-09,Monday,False,20,380.9,2885.5,3266.4,918,100.0
Koramangala,2025-06-09,Monday,False,21,400.2,2552.7,2953.0,918,100.0
Koramangala,2025-06-09,Monday,False,22,280.4,1815.3,2095.7,918,100.0
Koramangala,2025-06-09,Monday,False,23,280.6,821.9,1102.5,918,100.0
HSR Layout,2025-06-09,Monday,False,0,122.1,603.0,725.1,621,100.0
HSR Layout,2025-06-09,Monday,False,1,124.5,562.5,687.0,621,100.0
HSR Layout,2025-06-09,Monday,False,2,136.0,559.4,695.4,621,100.0
HSR Layout,2025-06-09,Monday,False,3,111.6,142.5,254.1,621,39.1
HSR Layout,2025-06-09,Monday,False,4,113.1,127.5,240.7,621,37.0
HSR Layout,2025-06-09,Monday,False,5,175.1,142.4,317.5,621,48.9
HSR Layout,2025-06-09,Monday,False,6,217.2,470.8,688.0,621,100.0
HSR Layout,2025-06-09,Monday,False,7,244.0,451.3,695.3,621,100.0
HSR Layout,2025-06-09,Monday,False,8,287.8,460.3,748.1,621,100.0
HSR Layout,2025-06-09,Monday,False,9,291.9,418.3,710.2,621,100.0
HSR Layout,2025-06-09,Monday,False,10,306.5,137.8,444.3,621,68.4
HSR Layout,2025-06-09,Monday,False,11,294.8,148.4,443.2,621,68.2
HSR Layout,2025-06-09,Monday,False,12,305.8,134.9,440.7,621,67.8
HSR Layout,2025-06-09,Monday,False,13,295.2,140.3,435.5,621,67.0
HSR Layout,2025-06-09,Monday,False,14,255.7,136.3,391.9,621,60.3
HSR Layout,2025-06-09,Monday,False,15,263.5,134.9,398.4,621,61.3
HSR Layout,2025-06-09,Monday,False,16,272.7,126.5,399.2,621,61.4
HSR Layout,2025-06-09,Monday,False,17,291.2,127.9,419.1,621,64.5
HSR Layout,2025-06-09,Monday,False,18,323.5,1320.8,1644.4,621,100.0
HSR Layout,2025-06-09,Monday,False,19,317.4,1817.1,2134.5,621,100.0
HSR Layout,2025-06-09,Monday,False,20,307.5,2117.0,2424.5,621,100.0
HSR Layout,2025-06-09,Monday,False,21,287.4,1739.7,2027.1,621,100.0
HSR Layout,2025-06-09,Monday,False,22,204.3,1249.8,1454.1,621,100.0
HSR Layout,2025-06-09,Monday,False,23,199.8,508.7,708.5,621,100.0
Whitefield,2025-06-09,Monday,False,0,205.8,659.0,864.8,809,78.6
Whitefield,2025-06-09,Monday,False,1,237.2,696.5,933.7,809,84.9
Whitefield,2025-06-09,Monday,False,2,201.5,717.1,918.6,809,83.5
Whitefield,2025-06-09,Monday,False,3,219.3,183.9,403.2,809,36.7
Whitefield,2025-06-09,Monday,False,4,221.7,162.2,383.9,809,34.9
Whitefield,2025-06-09,Monday,False,5,335.2,164.6,499.8,809,45.4
Whitefield,2025-06-09,Monday,False,6,405.2,614.1,1019.3,809,92.7
Whitefield,2025-06-09,Monday,False,7,415.7,578.9,994.6,809,90.4
Whitefield,2025-06-09,Monday,False,8,554.1,537.1,1091.2,809,99.2
Whitefield,2025-06-09,Monday,False,9,549.3,582.5,1131.8,809,100.0
Whitefield,2025-06-09,Monday,False,10,602.6,179.5,782.1,809,71.1
Whitefield,2025-06-09,Monday,False,11,577.8,180.0,757.8,809,68.9
Whitefield,2025-06-09,Monday,False,12,556.7,189.1,745.9,809,67.8
Whitefield,2025-06-09,Monday,False,13,551.2,150.5,701.6,809,63.8
Whitefield,2025-06-09,Monday,False,14,467.3,173.7,641.0,809,58.3
Whitefield,2025-06-09,Monday,False,15,494.9,170.1,664.9,809,60.4
Whitefield,2025-06-09,Monday,False,16,503.9,185.2,689.2,809,62.7
Whitefield,2025-06-09,Monday,False,17,584.8,180.4,765.2,809,69.6
Whitefield,2025-06-09,Monday,False,18,568.5,1645.3,2213.8,809,100.0
Whitefield,2025-06-09,Monday,False,19,614.5,2166.8,2781.3,809,100.0
Whitefield,2025-06-09,Monday,False,20,560.2,2701.6,3261.8,809,100.0
Whitefield,2025-06-09,Monday,False,21,554.4,2325.6,2880.0,809,100.0
Whitefield,2025-06-09,Monday,False,22,365.9,1620.0,1985.9,809,100.0
Whitefield,2025-06-09,Monday,False,23,342.7,725.1,1067.8,809,97.1
Electronic City,2025-06-09,Monday,False,0,222.9,463.0,685.9,504,57.2
Electronic City,2025-06-09,Monday,False,1,239.3,428.1,667.4,504,55.6
Electronic City,2025-06-09,Monday,False,2,213.2,453.9,667.1,504,55.6
Electronic City,2025-06-09,Monday,False,3,233.3,110.3,343.6,504,28.6
Electronic City,2025-06-09,Monday,False,4,246.5,110.3,356.8,504,29.7
Electronic City,2025-06-09,Monday,False,5,351.2,111.7,462.9,504,38.6
Electronic City,2025-06-09,Monday,False,6,438.3,369.4,807.7,504,67.3
Electronic City,2025-06-09,Monday,False,7,488.1,376.0,864.2,504,72.0
Electronic City,2025-06-09,Monday,False,8,561.2,355.0,916.2,504,76.4
Electronic City,2025-06-09,Monday,False,9,640.7,386.9,1027.6,504,85.6
Electronic City,2025-06-09,Monday,False,10,621.8,112.6,734.3,504,61.2
Electronic City,2025-06-09,Monday,False,11,583.8,105.6,689.4,504,57.5
Electronic City,2025-06-09,Monday,False,12,577.6,110.4,688.0,504,57.3
Electronic City,2025-06-09,Monday,False,13,608.6,114.8,723.4,504,60.3
Electronic City,2025-06-09,Monday,False,14,531.4,114.7,646.1,504,53.8
Electronic City,2025-06-09,Monday,False,15,548.8,122.3,671.0,504,55.9
Electronic City,2025-06-09,Monday,False,16,569.2,117.0,686.2,504,57.2
Electronic City,2025-06-09,Monday,False,17,632.8,104.0,736.8,504,61.4
Electronic City,2025-06-09,Monday,False,18,635.3,1170.6,1805.9,504,100.0
Electronic City,2025-06-09,Monday,False,19,653.0,1287.5,1940.5,504,100.0
Electronic City,2025-06-09,Monday,False,20,596.0,1552.2,2148.2,504,100.0
Electronic City,2025-06-09,Monday,False,21,572.0,1370.4,1942.4,504,100.0
Electronic City,2025-06-09,Monday,False,22,416.6,1010.4,1427.0,504,100.0
Electronic City,2025-06-09,Monday,False,23,390.5,404.4,794.9,504,66.2
Hebbal,2025-06-09,Monday,False,0,104.7,329.9,434.6,423,72.4
Hebbal,2025-06-09,Monday,False,1,103.1,366.9,470.1,423,78.3
Hebbal,2025-06-09,Monday,False,2,89.9,347.1,437.0,423,72.8
Hebbal,2025-06-09,Monday,False,3,105.3,90.5,195.8,423,32.6
Hebbal,2025-06-09,Monday,False,4,104.5,92.7,197.2,423,32.9
Hebbal,2025-06-09,Monday,False,5,151.2,94.6,245.8,423,41.0
Hebbal,2025-06-09,Monday,False,6,187.6,295.5,483.1,423,80.5
Hebbal,2025-06-09,Monday,False,7,197.8,300.5,498.3,423,83.0
Hebbal,2025-06-09,Monday,False,8,261.7,306.7,568.4,423,94.7
Hebbal,2025-06-09,Monday,False,9,270.7,299.4,570.1,423,95.0
Hebbal,2025-06-09,Monday,False,10,280.7,86.3,367.0,423,61.2
Hebbal,2025-06-09,Monday,False,11,272.1,89.1,361.2,423,60.2
Hebbal,2025-06-09,Monday,False,12,262.0,94.8,356.8,423,59.5
Hebbal,2025-06-09,Monday,False,13,257.9,93.8,351.6,423,58.6
Hebbal,2025-06-09,Monday,False,14,247.2,89.0,336.2,423,56.0
Hebbal,2025-06-09,Monday,False,15,251.3,88.9,340.1,423,56.7
Hebbal,2025-06-09,Monday,False,16,236.4,85.9,322.3,423,53.7
Hebbal,2025-06-09,Monday,False,17,278.1,87.0,365.1,423,60.9
Hebbal,2025-06-09,Monday,False,18,277.1,880.3,1157.4,423,100.0
Hebbal,2025-06-09,Monday,False,19,290.1,1197.6,1487.7,423,100.0
Hebbal,2025-06-09,Monday,False,20,274.6,1408.3,1682.8,423,100.0
Hebbal,2025-06-09,Monday,False,21,264.8,1104.1,1368.9,423,100.0
Hebbal,2025-06-09,Monday,False,22,181.2,858.7,1039.9,423,100.0
Hebbal,2025-06-09,Monday,False,23,175.1,364.0,539.1,423,89.9
Indiranagar,2025-06-09,Monday,False,0,125.8,582.6,708.4,703,94.5
Indiranagar,2025-06-09,Monday,False,1,147.2,565.5,712.7,703,95.0
Indiranagar,2025-06-09,Monday,False,2,124.0,646.1,770.0,703,100.0
Indiranagar,2025-06-09,Monday,False,3,131.5,162.3,293.8,703,39.2
Indiranagar,2025-06-09,Monday,False,4,122.5,152.4,274.9,703,36.6
